,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
6753,463918,Female,No,22,No,Healthcare,0.0,Low,4,4
1333,463656,Male,Yes,53,Yes,Doctor,0.0,Low,3,1
6412,466959,Male,Yes,25,Yes,Artist,8.0,Low,4,4
6569,466891,Female,Yes,53,No,Homemaker,9.0,Low,1,1
3034,463303,Female,Yes,49,Yes,Homemaker,2.0,Average,4,2
2547,461251,Female,No,46,Yes,Marketing,0.0,Low,2,4
7194,463859,Male,Yes,39,Yes,Artist,6.0,Average,2,3
1534,467167,Male,Yes,73,Yes,Artist,1.0,Average,2,3
2894,462647,Female,Yes,56,No,Artist,1.0,Average,3,4
2115,467627,Female,No,45,Yes,Engineer,0.0,Low,1,1
2734,460862,Male,Yes,52,No,Entertainment,1.0,Average,4,2
4290,464227,Male,Yes,89,Yes,Lawyer,0.0,High,2,3
4390,464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1,1
5377,463791,Female,No,28,Yes,Engineer,7.0,Low,1,2
6764,460650,Female,No,20,No,Homemaker,13.0,Low,1,4
2354,465674,Female,No,39,Yes,Entertainment,1.0,Low,2,1
7950,466306,Male,No,18,No,Healthcare,1.0,Low,4,4
827,462364,Male,Yes,51,No,Artist,0.0,Low,3,1
6951,467093,Female,Yes,53,Yes,Artist,8.0,Average,2,1
2828,463094,Male,Yes,40,Yes,Engineer,12.0,Average,3,1
5997,463675,Male,Yes,71,No,Entertainment,1.0,Low,2,1
2318,466354,Male,No,22,No,Healthcare,0.0,Low,4,4
6289,466804,Female,No,40,Yes,Homemaker,4.0,Low,1,1
7077,461310,Male,No,20,No,Marketing,5.0,Low,5,3
1810,465980,Female,No,31,Yes,Healthcare,1.0,Low,7,1
99,462600,Male,Yes,30,No,Engineer,3.0,Average,3,4
82,466938,Male,Yes,63,Yes,Artist,8.0,Low,1,1
4340,465515,Female,Yes,47,Yes,Artist,1.0,High,6,2
7923,459530,Female,Yes,37,Yes,Lawyer,1.0,High,2,3
7127,465356,Female,Yes,50,No,Artist,1.0,High,4,3
5538,465313,Male,No,31,No,Entertainment,0.0,Low,3,2
2244,464926,Female,Yes,46,No,Engineer,0.0,High,3,1
5595,465475,Female,Yes,36,Yes,Entertainment,0.0,Average,3,2
3758,460416,Male,No,28,Yes,Healthcare,14.0,Low,1,4
2304,462427,Male,Yes,87,Yes,Lawyer,9.0,Low,4,3
7381,462815,Male,Yes,84,No,Lawyer,1.0,Low,1,1
6734,460356,Male,No,22,No,Healthcare,1.0,Low,4,4
355,465175,Female,No,22,No,Homemaker,0.0,Low,4,4
2949,460771,Male,Yes,86,Yes,Artist,0.0,Low,2,1
5697,466277,Male,No,18,No,Healthcare,0.0,Low,5,4
2385,461108,Male,No,21,No,Healthcare,1.0,Low,4,4
452,459835,Male,Yes,85,No,Lawyer,0.0,Low,1,4
1008,462013,Female,Yes,57,Yes,Executive,0.0,Average,2,3
5369,463967,Female,No,33,Yes,Engineer,0.0,Low,2,1
6460,464667,Female,Yes,51,No,Engineer,4.0,Low,2,4
1666,466097,Female,Yes,74,No,Lawyer,1.0,Low,1,1
5378,461514,Male,No,31,No,Healthcare,1.0,Low,4,2
6603,462223,Male,Yes,78,No,Lawyer,0.0,Low,1,4
1672,465286,Male,No,36,Yes,Artist,8.0,Low,1,2
7281,459793,Male,Yes,40,Yes,Artist,0.0,High,2,1
2437,459467,Female,Yes,56,Yes,Artist,0.0,Average,2,3
1928,461226,Male,Yes,51,Yes,Lawyer,1.0,Low,2,4
1896,459731,Female,Yes,58,Yes,Artist,0.0,High,3,2
1604,463990,Male,Yes,55,Yes,Artist,1.0,Average,2,2
7112,459009,Female,Yes,50,Yes,Artist,1.0,Average,3,3
1606,463536,Male,Yes,89,Yes,Executive,0.0,High,2,3
2889,464445,Male,Yes,81,Yes,Executive,1.0,High,3,3
2663,467130,Female,Yes,29,No,Homemaker,1.0,High,3,1
7480,466076,Male,No,19,No,Healthcare,8.0,Low,3,4
3818,459808,Male,Yes,38,No,Doctor,0.0,Average,4,2
2701,460790,Female,Yes,42,Yes,Artist,0.0,High,2,3
5221,466856,Female,Yes,65,No,Engineer,1.0,Average,3,1
1424,467221,Female,No,20,No,Doctor,1.0,Low,4,3
5172,460074,Female,No,48,Yes,Lawyer,4.0,Low,1,1
2265,462980,Male,No,28,Yes,Entertainment,1.0,Low,5,3
247,464884,Male,Yes,41,Yes,Artist,1.0,Low,2,1
6521,459535,Male,Yes,50,Yes,Artist,8.0,Average,2,3
2309,462372,Female,Yes,65,No,Lawyer,0.0,High,2,1
7650,467491,Male,Yes,47,Yes,Artist,1.0,Average,4,3
3417,465362,Female,Yes,52,Yes,Engineer,0.0,Average,4,2
5410,464292,Male,Yes,55,Yes,Artist,0.0,Average,2,3
2950,465774,Female,No,26,Yes,Doctor,9.0,Low,4,4
3795,466348,Male,No,53,Yes,Artist,1.0,Low,2,3
1450,461322,Male,Yes,40,Yes,Artist,0.0,Average,2,3
2610,461757,Female,Yes,55,Yes,Artist,1.0,Average,3,3
3522,461468,Male,Yes,66,Yes,Entertainment,7.0,Average,3,3
4582,460739,Male,Yes,41,Yes,Executive,2.0,High,5,1
4562,460026,Male,No,26,No,Engineer,7.0,Low,1,4
2465,467516,Female,Yes,31,No,Artist,0.0,High,3,1
5293,465648,Female,No,32,No,Entertainment,0.0,Low,2,1
7238,463059,Female,No,32,Yes,Homemaker,10.0,Low,1,4
1784,459960,Female,Yes,56,Yes,Lawyer,1.0,Low,1,2
4204,465494,Male,Yes,41,Yes,Doctor,9.0,Average,2,2
978,467935,Male,No,23,No,Healthcare,7.0,Low,3,4
7646,463604,Male,No,23,No,Healthcare,2.0,Low,3,4
117,465386,Male,No,36,Yes,Artist,0.0,Low,2,3
4138,464006,Male,No,32,No,Healthcare,0.0,Low,5,2
2700,463161,Male,No,35,Yes,Artist,1.0,Low,2,1
3193,467565,Male,Yes,60,Yes,Artist,0.0,Low,3,3
4834,461093,Female,Yes,38,Yes,Artist,1.0,Average,4,3
377,464223,Female,Yes,52,Yes,Artist,2.0,Low,2,3
3463,459751,Male,No,28,No,Marketing,0.0,Low,6,2
4293,467282,Female,Yes,43,Yes,Artist,4.0,Average,2,1
268,464038,Male,Yes,40,Yes,Artist,1.0,Low,2,1
7377,463491,Male,Yes,27,Yes,Doctor,9.0,Average,3,4
6436,465502,Male,Yes,36,Yes,Artist,8.0,Low,4,4
7902,459242,Male,Yes,65,Yes,Executive,0.0,Low,4,2
4749,461040,Female,Yes,69,No,Lawyer,0.0,Low,1,4
3576,466016,Female,No,48,Yes,Homemaker,1.0,Low,1,2
7188,466812,Male,No,31,No,Homemaker,14.0,Low,1,4
6885,467020,Male,Yes,80,Yes,Lawyer,0.0,High,3,2
611,462705,Female,Yes,69,No,Lawyer,0.0,Average,2,3
1554,462663,Male,Yes,48,No,Entertainment,6.0,Average,5,2
1764,462818,Male,Yes,59,Yes,Artist,1.0,Average,3,3
7596,461308,Male,No,18,No,Healthcare,0.0,Low,2,4
7320,464812,Female,Yes,48,Yes,Engineer,0.0,High,5,1
7401,466713,Female,Yes,69,Yes,Artist,1.0,High,4,3
2059,463209,Female,No,51,Yes,Artist,0.0,Low,1,3
3333,463770,Male,No,25,No,Healthcare,1.0,Low,4,4
2386,464175,Female,No,30,No,Healthcare,0.0,Low,2,4
2305,462785,Female,Yes,40,Yes,Engineer,9.0,Average,5,2
7070,460960,Male,Yes,48,Yes,Entertainment,6.0,Low,2,2
7502,460867,Male,Yes,40,Yes,Doctor,0.0,Average,5,2
1082,459881,Male,No,25,Yes,Healthcare,8.0,Low,4,4
7960,459088,Female,No,20,No,Healthcare,1.0,Low,5,4
1941,460180,Female,Yes,27,Yes,Marketing,11.0,Average,2,1
5641,466612,Female,No,21,No,Healthcare,8.0,Low,2,4
2835,464924,Male,Yes,26,No,Entertainment,3.0,High,6,4
1494,461895,Male,Yes,36,Yes,Entertainment,1.0,Low,2,2
1923,463637,Female,No,30,Yes,Healthcare,1.0,Low,5,1
7550,460407,Female,No,36,Yes,Artist,8.0,Low,1,2
6636,463598,Female,Yes,32,No,Engineer,3.0,Low,2,3
6487,466539,Female,Yes,80,No,Lawyer,1.0,High,2,3
1908,459105,Male,Yes,39,Yes,Executive,5.0,High,3,3
4010,466594,Male,Yes,72,Yes,Executive,1.0,High,2,3
2807,459254,Male,Yes,57,Yes,Doctor,0.0,Low,1,1
5242,463042,Male,Yes,51,No,Executive,1.0,High,4,3
5924,462196,Male,Yes,56,No,Marketing,1.0,Average,3,2
2559,467259,Male,Yes,70,Yes,Lawyer,1.0,High,2,2
2394,465779,Female,No,19,No,Healthcare,0.0,Low,5,4
2993,459033,Female,Yes,56,Yes,Artist,0.0,Low,1,2
2861,460804,Female,No,30,Yes,Artist,0.0,Low,5,1
3167,464418,Male,Yes,43,Yes,Artist,8.0,Average,2,2
7915,462212,Male,No,23,No,Engineer,0.0,Low,4,4
6851,466397,Male,No,20,No,Healthcare,0.0,Low,3,4
16,466865,Female,No,32,No,Homemaker,9.0,Low,5,4
4080,467360,Male,Yes,51,Yes,Artist,0.0,Average,4,2
190,465622,Female,Yes,42,Yes,Artist,5.0,Low,2,3
6954,462305,Male,Yes,36,Yes,Artist,0.0,Average,5,3
4679,467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5,2
6319,466154,Female,Yes,45,Yes,Artist,1.0,Average,5,2
3766,464669,Female,Yes,42,No,Engineer,0.0,Low,4,4
7029,461808,Male,Yes,38,Yes,Artist,0.0,Low,2,2
7668,467657,Male,No,23,No,Healthcare,0.0,Low,4,4
5517,462844,Female,Yes,30,No,Engineer,0.0,Average,2,4
3221,460712,Male,Yes,80,Yes,Lawyer,0.0,Low,1,4
2388,466153,Male,Yes,65,No,Entertainment,0.0,Average,2,3
6555,465487,Male,No,25,Yes,Entertainment,1.0,Low,3,1
2851,463515,Female,Yes,41,Yes,Artist,11.0,Average,4,3
2934,459671,Female,Yes,48,Yes,Artist,1.0,Average,3,1
1701,467279,Female,No,25,Yes,Entertainment,8.0,Low,3,4
2940,463826,Female,No,28,Yes,Healthcare,5.0,Low,2,4
1738,466855,Male,Yes,69,No,Entertainment,0.0,Low,5,1
1847,466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1,1
4617,464760,Female,Yes,52,No,Engineer,6.0,Average,4,2
7593,459172,Male,No,21,No,Healthcare,3.0,Low,3,4
3279,463037,Male,Yes,57,Yes,Entertainment,1.0,Average,4,2
1512,462262,Male,No,27,No,Healthcare,1.0,Low,3,2
2377,461469,Male,Yes,38,Yes,Artist,0.0,Low,2,3
2588,462135,Female,No,36,Yes,Healthcare,6.0,Low,3,4
4651,460564,Female,Yes,28,Yes,Homemaker,6.0,Average,3,3
575,462713,Female,No,40,Yes,Engineer,1.0,Low,1,2
1032,466678,Male,No,28,Yes,Healthcare,1.0,Low,4,4
6062,459613,Male,No,40,Yes,Healthcare,0.0,Low,2,4
4849,464628,Male,Yes,32,Yes,Artist,5.0,Average,2,1
1251,463597,Female,No,25,No,Engineer,0.0,Low,6,3
5123,465741,Female,Yes,43,Yes,Healthcare,9.0,Low,2,3
2896,466312,Female,No,21,No,Healthcare,0.0,Low,3,4
7322,465099,Male,Yes,39,No,Entertainment,0.0,Average,2,3
1368,465897,Female,Yes,42,Yes,Artist,9.0,Low,1,1
1980,460964,Male,Yes,84,No,Lawyer,1.0,High,2,1
4065,462964,Male,Yes,39,No,Artist,7.0,Average,3,3
6142,461089,Male,No,20,No,Marketing,0.0,Low,3,2
6507,461339,Male,No,26,Yes,Healthcare,1.0,Low,3,2
5488,467283,Male,Yes,48,Yes,Artist,1.0,Average,3,3
5148,461827,Male,Yes,57,Yes,Artist,0.0,Low,1,3
2216,459902,Male,Yes,52,Yes,Lawyer,8.0,High,2,3
5231,458993,Male,Yes,29,No,Doctor,0.0,Low,2,1
3260,467043,Male,No,53,Yes,Entertainment,4.0,Low,1,1
5434,464044,Female,No,40,Yes,Entertainment,1.0,Low,3,2
3703,459850,Male,No,35,Yes,Artist,0.0,Low,1,2
4194,466575,Female,Yes,57,Yes,Artist,7.0,Average,3,3
6271,461199,Female,No,85,Yes,Homemaker,4.0,Low,1,4
672,458990,Female,Yes,71,No,Lawyer,1.0,High,3,4
1678,466406,Male,Yes,55,Yes,Entertainment,1.0,Low,3,1
4205,461552,Female,Yes,38,Yes,Artist,9.0,Average,2,2
3918,464794,Female,Yes,47,No,Engineer,8.0,Average,2,1
7889,459455,Female,Yes,79,Yes,Lawyer,1.0,Low,1,4
7201,461647,Female,Yes,55,Yes,Artist,2.0,Average,3,3
6435,462393,Female,No,26,Yes,Entertainment,6.0,Low,2,4
801,466188,Male,Yes,59,Yes,Artist,4.0,Low,1,2
7606,462591,Male,No,25,No,Doctor,4.0,Low,3,4
2027,459741,Male,Yes,66,No,Lawyer,0.0,High,3,2
7907,467133,Female,Yes,72,Yes,Lawyer,1.0,High,2,3
4048,467564,Male,Yes,72,Yes,Artist,0.0,Average,2,2
2119,465126,Female,Yes,35,No,Engineer,7.0,Average,4,1
7561,460866,Male,No,28,Yes,Doctor,1.0,Low,9,2
6012,460526,Female,Yes,28,Yes,Artist,8.0,Average,4,3
2827,467478,Female,Yes,39,Yes,Artist,0.0,Average,4,3
7879,461386,Female,Yes,82,No,Lawyer,0.0,High,2,2
2051,460598,Female,Yes,35,Yes,Doctor,0.0,Average,3,1
4725,459397,Male,Yes,59,Yes,Artist,3.0,Average,2,2
5316,459476,Male,Yes,41,Yes,Artist,0.0,High,4,1
1085,466047,Male,No,32,No,Healthcare,0.0,Low,5,1
8029,465285,Female,Yes,32,No,Engineer,9.0,Low,4,4
6831,461771,Male,Yes,27,Yes,Doctor,9.0,Average,2,1
7269,460298,Female,No,52,Yes,Lawyer,4.0,Low,1,1
5793,462188,Female,Yes,53,No,Engineer,0.0,Average,4,2
7015,459545,Female,No,20,No,Doctor,1.0,Low,4,4
1804,466434,Male,Yes,53,Yes,Artist,0.0,Average,4,2
1341,467845,Male,Yes,52,Yes,Entertainment,1.0,Low,2,3
6479,462706,Male,Yes,45,Yes,Artist,0.0,Low,1,3
6541,461212,Female,No,30,No,Homemaker,10.0,Low,6,4
7841,463184,Female,Yes,60,Yes,Artist,1.0,Average,2,3
7231,467921,Female,No,43,Yes,Artist,1.0,Low,4,1
6230,464981,Male,Yes,45,Yes,Artist,0.0,Average,4,3
3477,463992,Male,Yes,39,Yes,Artist,0.0,Average,2,2
3943,467732,Female,No,43,Yes,Healthcare,8.0,Low,1,4
1580,464507,Male,Yes,53,Yes,Artist,0.0,High,3,3
3441,460261,Female,Yes,58,Yes,Lawyer,1.0,High,4,3
2882,459173,Male,Yes,55,Yes,Artist,1.0,Average,2,3
4928,464814,Male,Yes,53,Yes,Artist,0.0,High,7,4
4760,466289,Male,No,19,No,Healthcare,2.0,Low,5,4
7372,467735,Male,No,26,Yes,Doctor,1.0,Low,2,1
4734,467892,Male,No,23,No,Doctor,1.0,Low,5,4
1605,463128,Male,Yes,73,Yes,Lawyer,0.0,High,4,1
7487,465010,Female,No,42,Yes,Marketing,3.0,Low,3,4
964,466919,Male,No,19,No,Doctor,1.0,Low,5,4
2114,464042,Female,Yes,42,Yes,Artist,9.0,Low,2,2
6468,465036,Male,Yes,65,Yes,Artist,0.0,Average,2,3
7725,466373,Male,Yes,63,Yes,Executive,1.0,High,1,2
6214,462569,Female,No,32,No,Doctor,7.0,Low,4,4
5977,462931,Male,Yes,40,No,Entertainment,14.0,Average,3,4
6276,459024,Male,Yes,50,Yes,Artist,0.0,Average,5,3
78,461558,Male,Yes,45,Yes,Engineer,2.0,Average,2,3
5471,465276,Male,Yes,55,Yes,Artist,1.0,Average,5,3
1674,460509,Male,No,23,No,Healthcare,1.0,Low,4,4
7910,463685,Female,No,27,Yes,Healthcare,1.0,Low,5,2
6404,462865,Female,No,25,Yes,Healthcare,2.0,Low,1,4
7244,467884,Female,Yes,30,Yes,Engineer,8.0,High,6,4
1924,466917,Male,Yes,43,No,Executive,3.0,Low,2,2
8031,466004,Male,Yes,52,Yes,Artist,0.0,Average,6,3
149,464173,Male,Yes,71,Yes,Artist,6.0,Average,3,3
3803,466885,Male,Yes,42,No,Executive,1.0,Average,4,2
7931,462272,Male,Yes,56,No,Artist,0.0,Average,2,1
6773,463934,Female,Yes,43,Yes,Artist,3.0,Average,2,3
6151,462810,Male,Yes,36,No,Executive,8.0,High,4,3
4373,464845,Male,Yes,30,No,Engineer,1.0,Average,3,1
5287,463299,Female,Yes,49,Yes,Artist,0.0,Low,4,2
2270,463327,Male,Yes,40,No,Executive,1.0,Low,5,4
1043,462529,Female,Yes,42,Yes,Engineer,1.0,Low,2,2
2604,463585,Female,No,23,No,Healthcare,0.0,Low,3,4
7002,461857,Male,No,33,No,Entertainment,0.0,Low,3,3
4008,464383,Female,Yes,81,Yes,Lawyer,1.0,Low,1,3
5048,463131,Male,Yes,66,No,Entertainment,1.0,High,2,1
697,467233,Female,No,67,No,Artist,1.0,Low,2,2
7582,463511,Female,No,27,Yes,Artist,1.0,Low,1,2
3878,460668,Female,No,27,Yes,Doctor,8.0,Low,2,4
1309,459068,Female,No,33,Yes,Healthcare,2.0,Low,2,1
4095,460847,Male,No,27,Yes,Artist,1.0,Low,3,1
6152,460065,Female,Yes,79,Yes,Artist,8.0,Average,2,3
7726,464495,Female,No,33,No,Marketing,1.0,Low,9,3
7746,463225,Female,Yes,43,Yes,Artist,1.0,Average,2,2
5388,463201,Female,No,21,No,Healthcare,0.0,Low,2,4
6844,459148,Female,No,20,No,Healthcare,2.0,Low,3,4
2207,466619,Male,Yes,37,Yes,Entertainment,5.0,Average,2,3
1331,466329,Female,Yes,39,Yes,Doctor,2.0,Low,1,1
6066,461821,Female,No,28,No,Doctor,0.0,Low,4,3
3007,464616,Male,Yes,27,No,Entertainment,6.0,Low,4,1
2998,459944,Female,Yes,39,Yes,Artist,0.0,Low,1,1
6113,461618,Female,Yes,42,Yes,Artist,1.0,High,3,3
7710,464842,Male,No,35,Yes,Artist,0.0,Low,2,1
7767,467536,Male,Yes,82,No,Executive,1.0,Low,1,4
6859,465578,Male,No,33,Yes,Healthcare,4.0,Low,1,4
7913,461805,Female,No,31,Yes,Healthcare,1.0,Low,3,4
4940,467807,Male,Yes,50,Yes,Executive,1.0,Average,3,2
7338,465682,Male,Yes,39,Yes,Artist,0.0,Low,4,1
2039,461050,Male,Yes,47,Yes,Artist,1.0,High,3,2
6069,461144,Female,No,23,No,Lawyer,0.0,Low,6,2
2131,465606,Male,Yes,37,Yes,Engineer,1.0,Average,3,1
2262,460318,Male,No,30,Yes,Entertainment,14.0,Low,3,4
2907,465372,Female,No,37,Yes,Entertainment,0.0,Low,1,1
541,458999,Male,Yes,55,Yes,Artist,1.0,Average,2,3
7562,463097,Female,Yes,45,Yes,Artist,1.0,Average,3,3
7451,465128,Female,Yes,62,No,Artist,1.0,Average,3,2
1856,467394,Male,No,29,No,Healthcare,6.0,Low,3,3
3699,459992,Male,No,48,Yes,Artist,1.0,Low,1,2
7054,463370,Male,Yes,46,Yes,Doctor,2.0,Low,4,1
6194,464415,Male,Yes,41,No,Doctor,1.0,Low,3,1
650,463951,Male,Yes,46,No,Entertainment,0.0,Average,3,1
5045,465449,Female,No,43,Yes,Artist,9.0,Low,2,2
5363,464550,Male,Yes,50,Yes,Artist,1.0,Low,4,3
6827,467300,Female,Yes,50,Yes,Artist,0.0,Low,1,2
7317,466688,Male,No,23,No,Healthcare,1.0,Low,3,4
3663,459059,Male,Yes,87,No,Executive,6.0,High,2,1
619,460027,Female,No,37,Yes,Entertainment,6.0,Low,2,1
1624,466605,Female,No,32,No,Healthcare,0.0,Low,4,2
8009,465501,Male,Yes,40,Yes,Artist,13.0,High,1,4
6342,460179,Female,No,20,No,Entertainment,0.0,Low,6,2
1819,458991,Female,Yes,84,Yes,Lawyer,3.0,High,2,1
5360,461074,Male,Yes,25,No,Entertainment,0.0,Average,2,4
1249,463337,Female,Yes,33,No,Entertainment,1.0,Low,2,1
911,463874,Male,No,25,Yes,Healthcare,1.0,Low,4,4
6899,466162,Female,Yes,73,Yes,Doctor,0.0,Low,1,2
3679,465806,Female,No,26,Yes,Marketing,0.0,Low,2,1
3185,461496,Male,Yes,47,Yes,Homemaker,1.0,Low,1,2
4742,467075,Female,Yes,31,No,Homemaker,9.0,Average,2,1
4993,466328,Male,Yes,49,Yes,Artist,0.0,Low,3,3
5493,464110,Male,Yes,58,Yes,Doctor,1.0,High,2,2
7412,465665,Female,Yes,83,Yes,Lawyer,1.0,Low,1,1
1740,467537,Female,Yes,68,No,Lawyer,6.0,High,3,4
7167,464027,Male,No,22,No,Healthcare,9.0,Low,4,4
5637,466640,Female,No,19,No,Marketing,1.0,Low,4,4
7079,459454,Male,Yes,38,No,Artist,1.0,Average,2,1
4732,459568,Male,No,41,Yes,Artist,3.0,Low,3,3
5094,460482,Female,Yes,30,No,Homemaker,9.0,Low,3,2
7653,462985,Male,Yes,32,Yes,Doctor,9.0,Average,3,1
871,459936,Female,No,45,Yes,Artist,2.0,Low,1,2
7485,464034,Male,Yes,37,Yes,Entertainment,3.0,Low,1,1
3448,461242,Male,Yes,52,Yes,Healthcare,1.0,Low,2,4
1563,464313,Male,Yes,30,No,Homemaker,1.0,Average,3,4
6029,461431,Male,Yes,42,Yes,Doctor,1.0,Average,2,3
6717,466952,Male,Yes,60,Yes,Artist,0.0,Average,2,3
264,466915,Female,Yes,75,No,Entertainment,2.0,High,2,4
2826,465256,Male,No,22,No,Healthcare,2.0,Low,5,4
3570,466561,Female,No,19,No,Healthcare,3.0,Low,3,4
812,460514,Male,Yes,43,Yes,Doctor,1.0,Low,4,1
1618,466294,Male,Yes,27,Yes,Healthcare,0.0,Low,5,4
4924,463168,Female,Yes,36,Yes,Doctor,7.0,Average,2,3
5673,466623,Male,Yes,56,Yes,Entertainment,4.0,Average,4,3
3087,466657,Female,Yes,86,Yes,Lawyer,0.0,High,2,3
3203,463414,Male,Yes,25,No,Executive,0.0,High,3,1
5719,465645,Female,No,36,Yes,Artist,9.0,Low,2,3
2537,463353,Male,Yes,50,Yes,Executive,4.0,Average,4,2
2740,459604,Female,No,21,No,Healthcare,0.0,Low,7,4
4476,465387,Female,Yes,43,Yes,Artist,0.0,Low,2,3
2080,459353,Male,Yes,53,Yes,Artist,6.0,Average,2,3
2703,460864,Female,No,20,No,Artist,0.0,Low,3,4
4923,461985,Male,No,31,Yes,Entertainment,1.0,Low,2,1
508,462493,Male,Yes,52,Yes,Artist,1.0,Average,6,3
6203,466098,Male,Yes,78,Yes,Lawyer,1.0,High,2,1
2866,460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1,4
1912,467922,Male,Yes,84,Yes,Entertainment,0.0,High,2,4
3666,466540,Male,No,22,No,Healthcare,2.0,Low,2,4
3451,459174,Male,No,43,Yes,Artist,1.0,Low,2,2
126,466295,Female,Yes,42,No,Engineer,0.0,Low,2,1
7166,463861,Male,Yes,37,Yes,Artist,1.0,Low,1,1
4474,466930,Male,No,31,No,Healthcare,2.0,Low,2,1
4835,466350,Female,Yes,56,Yes,Artist,0.0,Low,1,3
7783,465911,Female,No,28,Yes,Artist,9.0,Low,1,1
7747,462897,Male,No,33,Yes,Healthcare,3.0,Low,2,4
7331,459702,Female,Yes,62,Yes,Lawyer,1.0,Low,3,1
7382,464187,Female,No,41,No,Engineer,9.0,Low,1,1
3602,465490,Female,Yes,35,Yes,Artist,0.0,Average,5,3
2218,467721,Male,No,41,Yes,Entertainment,0.0,Low,1,4
2988,467690,Female,Yes,67,No,Lawyer,0.0,High,2,4
5874,459299,Male,No,36,Yes,Artist,1.0,Low,3,2
4731,459684,Male,Yes,52,Yes,Entertainment,3.0,Average,3,2
7924,461066,Female,Yes,63,No,Marketing,1.0,Average,3,1
1244,461831,Male,No,30,Yes,Doctor,0.0,Low,3,3
6587,462012,Female,No,25,No,Healthcare,0.0,Low,8,2
6736,461591,Female,No,33,No,Engineer,1.0,Low,2,2
887,460140,Female,Yes,36,Yes,Artist,5.0,Low,2,2
5024,464546,Female,Yes,38,Yes,Engineer,8.0,Low,3,1
6251,466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2,2
3929,461819,Male,Yes,42,Yes,Artist,0.0,Average,2,3
7843,462350,Male,Yes,35,Yes,Artist,1.0,Average,2,3
3116,463436,Female,No,25,No,Doctor,0.0,Low,3,2
7307,459836,Male,Yes,32,Yes,Healthcare,8.0,High,5,4
7595,464303,Male,Yes,43,No,Artist,0.0,Average,2,2
265,467343,Male,No,72,Yes,Artist,1.0,Low,1,2
1984,464945,Female,Yes,40,Yes,Artist,1.0,Average,2,1
3636,459652,Female,No,26,No,Engineer,7.0,Low,4,1
3368,467526,Male,No,21,No,Healthcare,1.0,Low,3,4
5747,463820,Male,Yes,45,Yes,Executive,8.0,High,4,3
4381,459371,Male,Yes,35,Yes,Lawyer,0.0,Low,2,1
3375,467640,Female,Yes,38,Yes,Artist,4.0,Low,3,4
3407,463530,Female,No,32,No,Entertainment,12.0,Low,5,4
3669,465773,Male,No,29,No,Entertainment,8.0,Low,4,4
2470,460724,Male,No,30,Yes,Healthcare,1.0,Low,4,4
1537,461434,Female,Yes,32,Yes,Executive,4.0,High,3,3
3122,466719,Male,Yes,68,No,Executive,1.0,High,2,1
2678,467040,Male,No,32,Yes,Doctor,0.0,Low,4,4
7209,464093,Female,No,25,No,Engineer,1.0,Low,1,4
7898,467809,Male,Yes,46,Yes,Doctor,1.0,Average,2,3
5154,466800,Female,No,18,No,Healthcare,6.0,Low,3,4
1551,460994,Male,Yes,78,Yes,Lawyer,0.0,Low,5,1
6228,460600,Female,No,41,Yes,Artist,2.0,Low,2,1
1825,459044,Male,Yes,38,Yes,Artist,4.0,Average,3,3
3225,459108,Male,No,23,No,Healthcare,1.0,Low,5,4
6912,461817,Female,No,25,No,Doctor,1.0,Low,3,4
427,466090,Male,Yes,57,Yes,Entertainment,1.0,Low,2,1
205,461149,Female,No,23,No,Healthcare,0.0,Low,3,4
5300,465708,Female,Yes,60,Yes,Artist,0.0,High,2,3
3047,461137,Male,Yes,60,Yes,Entertainment,0.0,Low,4,1
456,460139,Male,No,26,No,Artist,6.0,Low,6,4
2461,465970,Female,Yes,38,No,Artist,1.0,Low,1,2
2464,465623,Male,Yes,41,Yes,Artist,8.0,Average,2,3
4082,461966,Female,No,41,Yes,Artist,1.0,Low,1,3
6366,462840,Female,No,23,No,Healthcare,9.0,Low,3,4
1224,466445,Female,No,21,No,Healthcare,14.0,Low,4,4
6379,464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3,1
3660,467323,Female,Yes,52,Yes,Artist,7.0,Average,4,3
6216,465614,Male,Yes,43,Yes,Artist,9.0,Low,2,3
5042,461171,Male,Yes,41,Yes,Artist,0.0,Average,3,1
646,466457,Female,Yes,62,Yes,Lawyer,8.0,Low,5,1
2269,467522,Female,No,19,No,Healthcare,0.0,Low,2,4
250,466176,Male,No,38,Yes,Doctor,8.0,Low,1,2
552,463471,Male,No,57,Yes,Marketing,1.0,Low,4,1
1169,465272,Male,Yes,39,Yes,Executive,0.0,High,6,3
5714,461516,Male,Yes,32,Yes,Entertainment,0.0,Average,3,1
7905,463913,Male,No,36,Yes,Doctor,1.0,Low,1,1
7272,466407,Male,Yes,55,No,Entertainment,1.0,Low,3,1
2938,463389,Female,Yes,50,Yes,Artist,0.0,Average,2,3
1100,460980,Male,No,26,No,Entertainment,1.0,Low,3,4
4846,466656,Male,Yes,89,Yes,Marketing,1.0,High,2,3
4786,467674,Male,Yes,40,Yes,Artist,0.0,Average,2,3
3820,460453,Female,No,40,Yes,Doctor,7.0,Low,1,1
